,Date_Time,Day_of_Week,Time_Bin,Race,Gender,Body_Size,Age_Group,Age_Range,Age_Group,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,weather,rainfall_level,temp
1331,2016-01-23 10:43:16,Saturday,Morning,foreigner,female,thin,Young Adults,23.0,Adults,no,toddler,small,pink,casual,pink,short_sleeve,pink,long,clothes,3,7,yes,37.0,3.0,11.0,3.118899456,101.5873806,3.0,"Rain, Partially cloudy",4.443,27.2
1332,2016-01-30 14:44:03,Saturday,Afternoon,foreigner,female,fat,Adults,39.0,Adults,no,young,small,black,traditional,purple,short_sleeve,green,long,blankets,4,9,yes,16.0,2.0,19.0,3.129246102,101.6358823,2.0,"Rain, Partially cloudy",0.786,28.5
1333,2016-12-01 16:49:54,Thursday,Afternoon,foreigner,female,moderate,Adults,48.0,Adults,yes,toddler,small,brown,traditional,black,short_sleeve,white,short,clothes,6,7,yes,50.0,4.0,12.0,3.142940527,101.600874,2.0,"Rain, Partially cloudy",13.597,26.6
1334,2016-02-21 11:33:14,Sunday,Morning,indian,female,thin,Young Adults,35.0,Adults,no,young,big,black,formal,grey,long_sleeve,white,long,blankets,6,8,yes,15.0,0.0,21.0,3.119562117,101.635884,3.0,Partially cloudy,0.0,28.6
1335,2015-03-12 08:46:20,Thursday,Morning,malay,female,fat,Adults,42.0,Adults,yes,no_kids,big,brown,casual,black,short_sleeve,blue  ,short,clothes,5,8,yes,52.0,5.0,10.0,3.080338873,101.5791204,2.0,Partially cloudy,0.0,28.6
1336,2015-12-30 15:58:29,Wednesday,Afternoon,chinese,female,moderate,Young Adults,24.0,Adults,yes,toddler,big,grey,formal,brown,long_sleeve,blue,short,clothes,6,7,no,21.0,2.0,14.0,3.114221505,101.6072218,1.0,Partially cloudy,0.0,28.3
1337,2015-12-18 12:02:47,Friday,Morning,malay,female,moderate,Adults,44.0,Adults,no,no_kids,big,white,traditional,yellow,short_sleeve,orange,long,clothes,3,10,no,21.0,3.0,19.0,3.052201638,101.616266,2.0,"Rain, Partially cloudy",0.177,27.3
1338,2016-05-01 04:21:34,Sunday,Early Morning,indian,male,moderate,Adults,37.0,Adults,yes,toddler,big,green,casual,black,short_sleeve,blue  ,long,blankets,5,10,yes,53.0,1.0,8.0,3.105184836,101.6156926,3.0,"Rain, Partially cloudy",8.841,28.8
1339,2015-12-20 12:24:22,Sunday,Morning,indian,female,fat,Young Adults,34.0,Adults,no,young,big,red,casual,brown,long_sleeve,blue,short,clothes,5,10,no,34.0,5.0,15.0,3.171984478,101.5906375,2.0,"Rain, Partially cloudy",0.186,26.9
1340,2015-12-17 10:44:23,Thursday,Morning,indian,female,moderate,Adults,36.0,Adults,yes,toddler,small,white,traditional,blue,long_sleeve,white,long,blankets,3,7,no,34.0,4.0,7.0,3.063538644,101.5775981,2.0,"Rain, Overcast",6.188,26.6
1341,2015-12-24 23:57:01,Thursday,Night,foreigner,female,moderate,Adults,48.0,Adults,yes,toddler,small,brown,casual,blue,short_sleeve,red,short,clothes,3,7,yes,25.0,4.0,10.0,3.090240805,101.645262,1.0,"Rain, Partially cloudy",0.116,28.0
1342,2015-12-13 19:33:36,Sunday,Everning,indian,female,moderate,Young Adults,29.0,Adults,no,baby,big,green,traditional,yellow,short_sleeve,blue  ,short,blankets,5,7,no,25.0,2.0,14.0,3.122833803,101.6588176,1.0,"Rain, Overcast",101.463,25.5
1343,2016-01-26 16:53:14,Tuesday,Afternoon,chinese,female,fat,Young Adults,32.0,Adults,yes,baby,big,black,formal,pink,long_sleeve,blue  ,long,clothes,6,8,no,39.0,2.0,19.0,3.087350883,101.563406,2.0,Partially cloudy,0.0,29.7
1344,2016-05-02 03:18:53,Monday,Early Morning,indian,male,fat,Adults,53.0,Adults,no,toddler,small,yellow,formal,blue,short_sleeve,brown,long,clothes,3,7,yes,35.0,4.0,18.0,3.089521998,101.6585615,1.0,"Rain, Overcast",6.42,27.6
1345,2015-12-21 17:50:09,Monday,Afternoon,indian,male,fat,Adults,49.0,Adults,no,baby,big,red,traditional,brown,short_sleeve,blue,short,blankets,5,10,yes,46.0,5.0,7.0,3.148907541,101.6505758,1.0,Partially cloudy,0.0,27.9
1346,2015-04-12 18:46:42,Sunday,Everning,chinese,female,thin,Young Adults,32.0,Adults,yes,young,big,green,formal,blue,long_sleeve,pink,short,blankets,6,10,yes,24.0,0.0,12.0,3.128984594,101.5846889,3.0,"Rain, Overcast",0.177,27.3
1347,2016-02-20 13:43:04,Saturday,Afternoon,indian,female,fat,Adults,40.0,Adults,no,baby,small,green,traditional,black,long_sleeve,black,long,blankets,4,10,no,38.0,5.0,11.0,3.1773071,101.5799297,2.0,"Rain, Partially cloudy",2.722,27.5
1348,2016-01-14 05:43:11,Thursday,Early Morning,foreigner,female,thin,Young Adults,34.0,Adults,yes,no_kids,big,red,traditional,brown,short_sleeve,blue,short,clothes,6,8,no,59.0,3.0,16.0,3.102412855,101.5865454,3.0,"Rain, Partially cloudy",8.133,27.9
1349,2016-08-01 01:42:30,Monday,Early Morning,chinese,male,moderate,Adults,51.0,Adults,no,no_kids,big,white,casual,red,short_sleeve,white,short,clothes,6,9,yes,19.0,5.0,21.0,3.135517555,101.599381,3.0,"Rain, Partially cloudy",0.928,29.2
1350,2016-12-01 06:50:34,Thursday,Early Morning,chinese,male,moderate,Adults,53.0,Adults,no,toddler,big,green,casual,orange,long_sleeve,grey,long,blankets,5,10,yes,28.0,5.0,13.0,3.177666821,101.6559685,3.0,"Rain, Partially cloudy",13.597,26.6
1351,2016-02-13 03:25:35,Saturday,Early Morning,chinese,female,fat,Young Adults,32.0,Adults,yes,toddler,small,pink,formal,grey,short_sleeve,purple,short,blankets,5,7,no,39.0,3.0,16.0,3.062070931,101.6519427,1.0,Partially cloudy,0.0,28.9
1352,2016-07-01 09:13:58,Friday,Morning,indian,female,fat,Adults,53.0,Adults,yes,toddler,big,purple,formal,purple,long_sleeve,blue,long,clothes,4,8,yes,41.0,0.0,12.0,3.156284771,101.6296958,3.0,Partially cloudy,0.0,30.6
1353,2016-10-01 03:23:14,Saturday,Early Morning,indian,female,thin,Adults,45.0,Adults,no,no_kids,small,orange,casual,blue,short_sleeve,pink,short,clothes,5,7,yes,36.0,3.0,7.0,3.097799731,101.6263196,1.0,"Rain, Partially cloudy",0.07,28.8
1354,2015-12-28 05:04:46,Monday,Early Morning,indian,male,thin,Adults,46.0,Adults,yes,toddler,big,white,casual,purple,short_sleeve,brown,short,blankets,3,7,no,21.0,5.0,9.0,3.157987466,101.6418585,3.0,"Rain, Partially cloudy",1.177,26.3
1355,2015-05-12 17:20:08,Tuesday,Afternoon,indian,female,fat,Adults,46.0,Adults,yes,young,big,red,traditional,purple,long_sleeve,orange,short,blankets,6,7,no,31.0,0.0,8.0,3.157330221,101.5892888,2.0,"Rain, Partially cloudy",1.437,27.8
1356,2016-01-21 07:29:32,Thursday,Early Morning,foreigner,female,moderate,Teenagers,18.0,Teenagers,no,baby,big,red,traditional,purple,short_sleeve,green,long,blankets,3,9,yes,23.0,0.0,7.0,3.073909978,101.6123345,3.0,Partially cloudy,0.0,29.2
1357,2015-12-23 19:48:25,Wednesday,Everning,indian,male,moderate,Adults,50.0,Adults,yes,toddler,small,brown,formal,black,short_sleeve,blue,long,blankets,6,10,no,25.0,2.0,7.0,3.083211066,101.6371783,2.0,"Rain, Partially cloudy",0.1,29.0
1358,2016-07-01 07:54:18,Friday,Early Morning,malay,male,moderate,Adults,36.0,Adults,yes,toddler,big,grey,formal,green,long_sleeve,green,short,clothes,6,10,no,47.0,4.0,7.0,3.055050196,101.6001431,3.0,Partially cloudy,0.0,30.6
1359,2016-05-01 20:44:09,Sunday,Everning,chinese,female,thin,Young Adults,22.0,Adults,yes,baby,big,purple,formal,green,long_sleeve,red,long,clothes,4,9,yes,21.0,0.0,15.0,3.153676658,101.5646247,3.0,"Rain, Partially cloudy",8.841,28.8
1360,2015-12-31 14:35:16,Thursday,Afternoon,indian,female,thin,Adults,49.0,Adults,no,no_kids,big,white,formal,purple,short_sleeve,orange,short,clothes,5,8,no,30.0,3.0,17.0,3.141365937,101.5801261,1.0,"Rain, Partially cloudy",4.768,27.5
1361,2015-08-12 12:26:21,Wednesday,Morning,foreigner,female,moderate,Adults,40.0,Adults,yes,toddler,small,purple,traditional,orange,short_sleeve,brown,short,clothes,5,8,yes,26.0,3.0,19.0,3.066166923,101.5880387,1.0,"Rain, Partially cloudy",0.27,28.5
1362,2016-02-27 06:45:54,Saturday,Early Morning,malay,female,moderate,Teenagers,18.0,Teenagers,yes,baby,small,black,casual,grey,short_sleeve,black,long,blankets,5,10,no,47.0,2.0,20.0,3.05164576,101.6212177,2.0,Partially cloudy,0.0,28.9
1363,2016-02-27 17:59:11,Saturday,Afternoon,indian,female,thin,Young Adults,21.0,Adults,yes,toddler,big,brown,traditional,blue,short_sleeve,pink,long,clothes,5,8,no,60.0,2.0,13.0,3.093784743,101.6586764,3.0,Partially cloudy,0.0,28.9
1364,2015-12-16 16:39:09,Wednesday,Afternoon,malay,female,fat,Young Adults,31.0,Adults,no,young,small,red,traditional,red,long_sleeve,blue,short,blankets,6,10,no,43.0,3.0,7.0,3.06219528,101.6484976,1.0,"Rain, Partially cloudy",0.093,26.4
1365,2015-11-12 01:51:03,Thursday,Early Morning,indian,male,fat,Adults,55.0,Adults,yes,toddler,big,white,formal,black,long_sleeve,white,long,clothes,3,7,no,36.0,3.0,13.0,3.115964584,101.5684501,2.0,"Rain, Partially cloudy",6.304,28.1
1366,2015-12-20 17:27:17,Sunday,Afternoon,indian,male,moderate,Young Adults,34.0,Adults,no,young,big,brown,casual,purple,short_sleeve,yellow,long,blankets,4,7,no,48.0,3.0,15.0,3.164095317,101.5677647,1.0,"Rain, Partially cloudy",0.186,26.9
1367,2016-02-16 16:21:36,Tuesday,Afternoon,chinese,male,moderate,Adults,44.0,Adults,no,toddler,big,green,traditional,brown,short_sleeve,orange,long,blankets,5,8,yes,20.0,5.0,20.0,3.135840107,101.581584,3.0,"Rain, Partially cloudy",7.072,28.8
1368,2016-01-26 10:08:03,Tuesday,Morning,malay,female,thin,Young Adults,28.0,Adults,no,no_kids,big,green,casual,orange,short_sleeve,green,short,clothes,6,10,yes,32.0,2.0,19.0,3.109401267,101.6153466,3.0,Partially cloudy,0.0,29.7
1369,2015-12-19 19:47:07,Saturday,Everning,chinese,male,fat,Adults,48.0,Adults,no,toddler,small,purple,traditional,red,long_sleeve,blue,short,clothes,5,7,yes,32.0,0.0,21.0,3.172636478,101.5856314,1.0,"Rain, Partially cloudy",51.275,27.1
1370,2016-10-02 20:41:23,Sunday,Everning,chinese,female,thin,Adults,37.0,Adults,no,no_kids,big,blue,casual,brown,short_sleeve,blue,short,clothes,5,7,no,54.0,4.0,18.0,3.101147071,101.5768851,2.0,"Rain, Partially cloudy",0.177,29.0
1371,2016-01-30 16:55:17,Saturday,Afternoon,indian,male,fat,Young Adults,32.0,Adults,yes,baby,small,red,casual,black,short_sleeve,orange,short,blankets,6,7,no,15.0,2.0,10.0,3.09522436,101.5692856,1.0,"Rain, Partially cloudy",0.786,28.5
1372,2015-12-25 15:44:33,Friday,Afternoon,foreigner,female,moderate,Young Adults,29.0,Adults,no,young,small,green,traditional,grey,short_sleeve,brown,long,clothes,3,8,yes,42.0,1.0,12.0,3.122700643,101.6139264,3.0,"Rain, Partially cloudy",2.907,27.0
1373,2016-02-01 17:34:05,Monday,Afternoon,chinese,male,thin,Young Adults,23.0,Adults,no,toddler,big,purple,traditional,yellow,long_sleeve,pink,short,clothes,3,9,no,26.0,0.0,13.0,3.13281834,101.5800529,1.0,"Rain, Partially cloudy",8.84,28.0
1374,2016-09-01 02:01:48,Thursday,Early Morning,malay,male,moderate,Young Adults,24.0,Adults,no,young,small,purple,traditional,black,long_sleeve,black,short,clothes,3,7,no,58.0,3.0,20.0,3.107148746,101.5605944,3.0,"Rain, Overcast",84.812,26.3
1375,2015-12-17 15:46:29,Thursday,Afternoon,indian,male,thin,Adults,37.0,Adults,no,young,small,black,casual,red,long_sleeve,black,long,blankets,5,9,yes,43.0,4.0,11.0,3.054457122,101.588201,3.0,"Rain, Overcast",6.188,26.6
1376,2016-01-22 10:45:12,Friday,Morning,chinese,male,fat,Young Adults,26.0,Adults,no,young,big,blue,formal,black,long_sleeve,black,long,clothes,6,8,yes,27.0,4.0,18.0,3.114780021,101.6277015,1.0,"Rain, Partially cloudy",46.174,27.4
1377,2016-02-29 02:57:35,Monday,Early Morning,foreigner,female,thin,Young Adults,24.0,Adults,no,toddler,small,yellow,casual,orange,short_sleeve,green,long,blankets,6,10,yes,33.0,5.0,17.0,3.15100047,101.5977095,2.0,"Rain, Partially cloudy",13.133,28.7
1378,2016-02-19 10:14:01,Friday,Morning,indian,male,thin,Adults,40.0,Adults,yes,no_kids,big,black,formal,red,short_sleeve,green,long,blankets,5,9,no,39.0,0.0,16.0,3.15058831,101.6312683,3.0,"Rain, Partially cloudy",4.467,27.0
1379,2016-01-16 08:57:01,Saturday,Morning,indian,female,thin,Young Adults,33.0,Adults,no,baby,big,brown,formal,yellow,short_sleeve,pink,long,blankets,4,7,no,34.0,1.0,18.0,3.134041369,101.5709148,3.0,"Rain, Partially cloudy",9.841,27.4
1380,2016-02-23 00:25:37,Tuesday,Early Morning,indian,female,moderate,Adults,54.0,Adults,no,young,big,black,formal,black,short_sleeve,grey,long,clothes,6,9,no,15.0,2.0,9.0,3.087648135,101.611315,1.0,"Rain, Partially cloudy",17.383,28.0
1381,2015-12-24 13:02:24,Thursday,Afternoon,foreigner,female,thin,Adults,48.0,Adults,yes,baby,small,green,casual,black,long_sleeve,pink,long,blankets,3,8,no,51.0,3.0,10.0,3.158426295,101.5978674,3.0,"Rain, Partially cloudy",0.116,28.0
1382,2015-12-16 04:33:28,Wednesday,Early Morning,indian,male,moderate,Young Adults,35.0,Adults,no,baby,big,brown,traditional,green,long_sleeve,blue  ,long,blankets,3,10,yes,47.0,5.0,21.0,3.179005017,101.6248615,2.0,"Rain, Partially cloudy",0.093,26.4
1383,2016-01-14 20:07:07,Thursday,Everning,indian,female,moderate,Adults,44.0,Adults,no,no_kids,big,red,traditional,brown,short_sleeve,black,long,blankets,5,9,no,11.0,2.0,8.0,3.091116794,101.6141533,2.0,"Rain, Partially cloudy",8.133,27.9
1384,2016-02-22 08:39:23,Monday,Morning,indian,male,moderate,Young Adults,29.0,Adults,no,no_kids,big,black,formal,orange,short_sleeve,blue,short,clothes,4,9,no,46.0,4.0,16.0,3.099450995,101.6502585,1.0,Partially cloudy,0.0,28.5
1385,2016-01-25 09:16:53,Monday,Morning,chinese,male,fat,Adults,42.0,Adults,no,no_kids,big,black,casual,yellow,long_sleeve,black,long,blankets,4,7,no,57.0,4.0,20.0,3.055544352,101.5799049,2.0,Partially cloudy,0.0,30.2
1386,2015-12-28 16:17:12,Monday,Afternoon,foreigner,female,moderate,Young Adults,25.0,Adults,no,toddler,small,purple,traditional,yellow,short_sleeve,purple,short,blankets,3,10,no,18.0,2.0,17.0,3.062024235,101.6393036,3.0,"Rain, Partially cloudy",1.177,26.3
1387,2016-01-15 15:29:57,Friday,Afternoon,foreigner,female,thin,Adults,58.0,Adults,no,no_kids,big,yellow,casual,white,short_sleeve,blue,long,blankets,4,9,yes,33.0,2.0,15.0,3.074725203,101.6328383,3.0,"Rain, Overcast",44.573,26.8
1388,2016-02-20 11:45:59,Saturday,Morning,malay,male,thin,Adults,49.0,Adults,yes,toddler,big,green,traditional,grey,short_sleeve,black,short,clothes,4,10,yes,48.0,1.0,12.0,3.12451658,101.641837,1.0,"Rain, Partially cloudy",2.722,27.5
1389,2016-02-26 22:35:24,Friday,Night,foreigner,female,fat,Young Adults,19.0,Adults,no,young,big,green,casual,orange,short_sleeve,orange,long,clothes,3,10,yes,57.0,1.0,7.0,3.182751971,101.5722132,2.0,Partially cloudy,0.0,29.2
1390,2015-12-28 20:44:16,Monday,Everning,indian,female,thin,Young Adults,32.0,Adults,no,baby,small,yellow,traditional,brown,long_sleeve,green,short,clothes,3,7,yes,13.0,5.0,19.0,3.069260893,101.6218555,1.0,"Rain, Partially cloudy",1.177,26.3
1391,2016-02-16 15:28:22,Tuesday,Afternoon,indian,male,thin,Young Adults,24.0,Adults,yes,toddler,big,pink,casual,brown,short_sleeve,white,long,blankets,6,9,yes,11.0,3.0,21.0,3.053925996,101.6405188,3.0,"Rain, Partially cloudy",7.072,28.8
1392,2016-01-18 18:21:57,Monday,Everning,indian,female,fat,Adults,40.0,Adults,yes,young,small,orange,casual,black,short_sleeve,blue  ,long,clothes,3,9,yes,31.0,2.0,18.0,3.099661387,101.5974164,3.0,"Rain, Partially cloudy",15.438,27.7
1393,2016-02-26 15:57:33,Friday,Afternoon,indian,female,moderate,Young Adults,29.0,Adults,no,baby,small,pink,casual,red,short_sleeve,pink,short,blankets,6,9,yes,16.0,1.0,21.0,3.125920796,101.5915621,1.0,Partially cloudy,0.0,29.2
1394,2015-06-12 20:36:44,Friday,Everning,indian,male,thin,Adults,55.0,Adults,no,toddler,small,yellow,formal,red,short_sleeve,brown,short,clothes,4,9,no,35.0,3.0,9.0,3.089393945,101.5774385,3.0,"Rain, Overcast",11.44,27.0
1395,2015-12-29 11:56:40,Tuesday,Morning,indian,female,thin,Adults,39.0,Adults,yes,baby,small,purple,casual,orange,long_sleeve,blue,long,clothes,3,8,yes,26.0,1.0,19.0,3.14564502,101.635492,2.0,Partially cloudy,0.0,28.7
1396,2016-04-02 20:34:15,Saturday,Everning,malay,female,fat,Young Adults,30.0,Adults,yes,no_kids,big,white,casual,brown,short_sleeve,orange,long,clothes,6,10,no,18.0,2.0,21.0,3.130766241,101.5806381,3.0,"Rain, Partially cloudy",1.768,30.2
1397,2016-07-02 07:21:00,Saturday,Early Morning,chinese,male,moderate,Young Adults,23.0,Adults,no,young,small,blue,formal,purple,long_sleeve,green,long,blankets,6,9,no,20.0,2.0,20.0,3.142411414,101.5725863,3.0,Partially cloudy,0.0,30.3
1398,2016-02-24 08:55:35,Wednesday,Morning,foreigner,female,thin,Adults,40.0,Adults,no,toddler,small,brown,traditional,black,long_sleeve,grey,short,clothes,3,9,no,30.0,2.0,17.0,3.167073943,101.6022975,1.0,"Rain, Partially cloudy",2.623,28.3
1399,2016-01-18 06:16:32,Monday,Early Morning,indian,male,moderate,Young Adults,25.0,Adults,no,toddler,big,orange,traditional,black,long_sleeve,red,long,blankets,6,9,no,12.0,2.0,10.0,3.128212662,101.6235168,2.0,"Rain, Partially cloudy",15.438,27.7
1400,2016-02-28 11:49:03,Sunday,Morning,chinese,male,thin,Adults,54.0,Adults,yes,toddler,big,blue,formal,black,short_sleeve,red,long,clothes,6,10,yes,50.0,5.0,8.0,3.087815467,101.589889,1.0,"Rain, Partially cloudy",1.568,28.5
1401,2016-10-02 03:13:33,Sunday,Early Morning,chinese,female,moderate,Adults,47.0,Adults,no,toddler,small,blue,formal,red,short_sleeve,blue,long,blankets,6,8,no,53.0,1.0,11.0,3.111577296,101.6206295,1.0,"Rain, Partially cloudy",0.177,29.0
1402,2015-02-12 07:23:14,Thursday,Early Morning,indian,male,thin,Adults,53.0,Adults,yes,baby,small,black,casual,purple,short_sleeve,blue,long,clothes,3,7,yes,25.0,1.0,21.0,3.058551002,101.6473824,3.0,Partially cloudy,0.0,28.2
1403,2015-02-12 18:13:15,Thursday,Everning,chinese,female,moderate,Adults,48.0,Adults,no,young,big,brown,traditional,orange,long_sleeve,blue  ,long,clothes,6,7,yes,36.0,4.0,20.0,3.099922372,101.5776406,2.0,Partially cloudy,0.0,28.2
1404,2016-02-16 08:24:10,Tuesday,Morning,foreigner,male,fat,Adults,41.0,Adults,yes,toddler,small,blue,formal,green,long_sleeve,blue,short,blankets,4,8,yes,27.0,4.0,20.0,3.089878842,101.6244378,1.0,"Rain, Partially cloudy",7.072,28.8
1405,2016-01-20 22:10:06,Wednesday,Night,chinese,male,thin,Adults,60.0,Adults,yes,young,big,yellow,traditional,green,short_sleeve,red,short,clothes,5,10,no,29.0,5.0,8.0,3.060981167,101.5939634,2.0,"Rain, Partially cloudy",0.023,29.0
1406,2015-12-20 21:17:47,Sunday,Night,chinese,female,moderate,Adults,57.0,Adults,yes,toddler,small,black,traditional,pink,short_sleeve,blue,short,clothes,6,8,no,47.0,1.0,8.0,3.154227558,101.558332,2.0,"Rain, Partially cloudy",0.186,26.9
1407,2016-01-15 22:08:40,Friday,Night,foreigner,female,thin,Young Adults,21.0,Adults,no,no_kids,big,red,formal,black,short_sleeve,blue,short,blankets,4,9,no,51.0,2.0,7.0,3.074635667,101.6236249,1.0,"Rain, Overcast",44.573,26.8
1408,2016-02-19 13:07:14,Friday,Afternoon,chinese,male,moderate,Young Adults,20.0,Adults,no,no_kids,big,green,formal,red,short_sleeve,black,long,clothes,5,7,yes,53.0,5.0,15.0,3.115707147,101.5591738,1.0,"Rain, Partially cloudy",4.467,27.0
1409,2016-01-13 07:13:27,Wednesday,Early Morning,indian,male,moderate,Teenagers,18.0,Teenagers,yes,baby,big,brown,traditional,yellow,short_sleeve,blue,long,clothes,6,10,no,17.0,0.0,19.0,3.097378157,101.62078,3.0,"Rain, Partially cloudy",0.177,28.8
1410,2016-06-02 03:33:56,Thursday,Early Morning,malay,male,thin,Teenagers,18.0,Teenagers,no,young,big,orange,formal,brown,short_sleeve,purple,long,clothes,5,8,no,27.0,4.0,10.0,3.182313551,101.5776348,1.0,Partially cloudy,0.0,29.0
1411,2015-09-12 22:09:10,Saturday,Night,malay,male,thin,Adults,44.0,Adults,yes,no_kids,small,yellow,traditional,grey,long_sleeve,grey,long,clothes,6,8,no,60.0,5.0,18.0,3.0695702,101.5938561,2.0,Overcast,0.0,29.1
1412,2016-02-22 22:53:45,Monday,Night,chinese,male,moderate,Adults,41.0,Adults,no,baby,big,pink,traditional,pink,long_sleeve,pink,long,blankets,4,10,yes,28.0,0.0,18.0,3.123080845,101.6247687,1.0,Partially cloudy,0.0,28.5
1413,2016-01-16 05:59:15,Saturday,Early Morning,chinese,female,thin,Adults,51.0,Adults,no,baby,big,green,traditional,black,long_sleeve,orange,short,clothes,6,7,no,53.0,3.0,11.0,3.097534831,101.5798561,1.0,"Rain, Partially cloudy",9.841,27.4
1414,2016-03-02 18:59:09,Wednesday,Everning,indian,female,moderate,Young Adults,28.0,Adults,no,young,big,pink,formal,purple,short_sleeve,blue,long,clothes,3,8,no,29.0,4.0,20.0,3.049749365,101.5752218,2.0,"Rain, Partially cloudy",0.177,29.4
1415,2015-12-21 15:33:40,Monday,Afternoon,foreigner,female,moderate,Young Adults,31.0,Adults,no,toddler,small,red,traditional,blue,long_sleeve,orange,long,blankets,5,8,no,25.0,2.0,13.0,3.062494178,101.5812639,1.0,Partially cloudy,0.0,27.9
1416,2015-06-12 16:44:18,Friday,Afternoon,chinese,male,moderate,Adults,44.0,Adults,yes,young,big,green,casual,purple,short_sleeve,yellow,long,clothes,6,8,yes,19.0,0.0,20.0,3.092395969,101.5644372,3.0,"Rain, Overcast",11.44,27.0
1417,2016-02-24 14:43:30,Wednesday,Afternoon,indian,male,moderate,Adults,39.0,Adults,no,young,small,white,casual,grey,short_sleeve,orange,short,clothes,4,9,yes,38.0,3.0,14.0,3.103586281,101.5735923,1.0,"Rain, Partially cloudy",2.623,28.3
1418,2015-12-25 20:51:28,Friday,Everning,foreigner,female,fat,Adults,39.0,Adults,no,baby,big,white,formal,blue,long_sleeve,red,short,blankets,5,10,yes,53.0,2.0,12.0,3.127173484,101.5952475,3.0,"Rain, Partially cloudy",2.907,27.0
1419,2015-03-12 06:01:28,Thursday,Early Morning,indian,female,fat,Young Adults,22.0,Adults,yes,toddler,big,purple,casual,blue,short_sleeve,black,short,clothes,4,8,no,31.0,3.0,14.0,3.13500596,101.6362688,1.0,Partially cloudy,0.0,28.6
1420,2016-10-02 05:27:01,Sunday,Early Morning,malay,male,thin,Young Adults,23.0,Adults,yes,no_kids,small,grey,formal,black,short_sleeve,grey,long,blankets,3,9,no,24.0,5.0,9.0,3.060429971,101.5957214,2.0,"Rain, Partially cloudy",0.177,29.0
1421,2016-02-14 01:49:31,Sunday,Early Morning,indian,female,thin,Adults,52.0,Adults,yes,no_kids,big,blue,casual,brown,short_sleeve,blue,long,clothes,4,10,no,56.0,0.0,16.0,3.180444121,101.5565652,3.0,"Rain, Partially cloudy",1.791,27.8
1422,2015-12-29 17:32:55,Tuesday,Afternoon,indian,male,fat,Young Adults,20.0,Adults,no,baby,big,pink,casual,black,short_sleeve,pink,short,blankets,5,9,yes,44.0,5.0,11.0,3.110717347,101.6046235,1.0,Partially cloudy,0.0,28.7
1423,2016-04-02 12:50:30,Saturday,Morning,foreigner,female,thin,Young Adults,35.0,Adults,no,young,small,purple,formal,blue,short_sleeve,brown,long,blankets,3,10,yes,21.0,0.0,19.0,3.159741859,101.5862198,2.0,"Rain, Partially cloudy",1.768,30.2
1424,2016-02-19 20:31:15,Friday,Everning,malay,male,fat,Adults,39.0,Adults,no,no_kids,big,orange,traditional,red,long_sleeve,orange,short,clothes,4,10,yes,44.0,4.0,15.0,3.153332989,101.556554,1.0,"Rain, Partially cloudy",4.467,27.0
1425,2016-02-21 12:13:14,Sunday,Morning,malay,female,fat,Adults,59.0,Adults,no,toddler,big,yellow,traditional,green,short_sleeve,black,long,clothes,4,10,no,20.0,3.0,12.0,3.114995984,101.5892163,3.0,Partially cloudy,0.0,28.6
1426,2015-12-15 12:16:23,Tuesday,Morning,indian,male,moderate,Adults,52.0,Adults,no,toddler,small,red,traditional,grey,long_sleeve,pink,short,clothes,6,8,no,33.0,4.0,7.0,3.157650042,101.5978296,3.0,"Rain, Partially cloudy",4.316,26.9
1427,2015-12-22 05:50:55,Tuesday,Early Morning,chinese,male,thin,Teenagers,18.0,Teenagers,no,baby,small,brown,formal,yellow,short_sleeve,brown,long,clothes,6,10,yes,48.0,2.0,20.0,3.058437793,101.629289,1.0,Partially cloudy,0.0,28.2
1428,2016-08-02 07:22:33,Tuesday,Early Morning,foreigner,female,thin,Young Adults,31.0,Adults,no,young,small,yellow,formal,yellow,long_sleeve,blue  ,long,clothes,6,10,no,11.0,0.0,18.0,3.050824239,101.5907712,2.0,Partially cloudy,0.0,29.7
1429,2016-03-01 12:31:47,Tuesday,Morning,chinese,male,thin,Adults,44.0,Adults,yes,no_kids,small,brown,casual,orange,short_sleeve,black,short,blankets,3,10,no,45.0,5.0,8.0,3.116014608,101.6327245,3.0,"Rain, Partially cloudy",1.768,29.0
1430,2015-03-12 04:33:18,Thursday,Early Morning,foreigner,female,moderate,Adults,50.0,Adults,yes,young,small,pink,formal,purple,short_sleeve,yellow,long,clothes,3,9,yes,21.0,3.0,19.0,3.091117907,101.5670491,1.0,Partially cloudy,0.0,28.6
1431,2015-12-28 17:54:15,Monday,Afternoon,chinese,female,moderate,Teenagers,18.0,Teenagers,yes,no_kids,small,brown,traditional,blue,short_sleeve,blue,short,blankets,4,8,yes,46.0,1.0,8.0,3.159948135,101.557339,1.0,"Rain, Partially cloudy",1.177,26.3
1432,2015-12-20 14:20:32,Sunday,Afternoon,malay,female,moderate,Young Adults,28.0,Adults,no,young,small,red,casual,black,long_sleeve,black,long,blankets,4,10,yes,34.0,0.0,21.0,3.16638169,101.5672963,3.0,"Rain, Partially cloudy",0.186,26.9
